Time stamp,Water level in tunnel L2,Water volume in tunnel V,Sum of pumped flow to WWTP F2,Inflow to tunnel F1,Pump flow 1.1,Pump flow 1.2,Pump flow 1.3,Pump flow 1.4,Pump flow 2.1,Pump flow 2.2,Pump flow 2.3,Pump flow 2.4,Pump efficiency 1.1,Pump efficiency 1.2,Pump efficiency 1.3,Pump efficiency 1.4,Pump efficiency 2.1,Pump efficiency 2.2,Pump efficiency 2.3,Pump efficiency 2.4,Pump frequency 1.1,Pump frequency 1.2,Pump frequency 1.3,Pump frequency 1.4,Pump frequency 2.1,Pump frequency 2.2,Pump frequency 2.3,Pump frequency 2.4,Electricity price 1: high,Electricity price 2: normal
24.11.2024 16.30.00,2.025918722,6957.84668,6245.88916,1525.143677,0,0,0,2986.828125,0,0,3258.18042,0,0,0,0,392.8777771,0,0,357.4177856,0,0,0,0,49.41312408,0,0,48.86860657,0,65.095,14.421
24.11.2024 16.45.00,2.02264905,6928.146973,6222.210938,1525.853027,0,0,0,2972.089355,0,0,3250.862305,0,0,0,0,393.466095,0,0,357.7961121,0,0,0,0,49.40750122,0,0,48.87047958,0,65.095,14.421
24.11.2024 17.00.00,2.026076317,6979.548828,6181.47168,1596.769775,0,0,0,2949.098145,0,0,3231.422363,0,0,0,0,392.1794434,0,0,359.0319519,0,0,0,0,49.40291595,0,0,48.87224579,0,68.299,16.314
24.11.2024 17.15.00,2.037930012,7054.961426,6141.432617,1610.770752,0,0,0,2913.387939,0,0,3229.414063,0,0,0,0,391.3658447,0,0,360.2193604,0,0,0,0,49.39916611,0,0,48.87307739,0,68.299,16.314
24.11.2024 17.30.00,2.047383308,7125.653809,6145.608398,1607.094482,0,0,0,2914.580322,0,0,3231.407227,0,0,0,0,391.3761902,0,0,359.6596375,0,0,0,0,49.39541626,0,0,48.873703,0,68.299,16.314
24.11.2024 17.45.00,2.053165436,7150.300781,6147.11084,1561.424683,0,0,0,2916.989258,0,0,3229.614258,0,0,0,0,391.1018677,0,0,359.9647827,0,0,0,0,49.39167404,0,0,48.87432861,0,68.299,16.314
24.11.2024 18.00.00,2.057616711,7163.291504,6134.986816,1546.737427,0,0,0,2909.160889,0,0,3226.890137,0,0,0,0,390.1401978,0,0,360.3945923,0,0,0,0,49.39034653,0,0,48.87506104,0,85.163,25.475
24.11.2024 18.15.00,2.056012392,7176.282715,6114.130371,1541.523804,0,0,0,2886.956299,0,0,3227.331787,0,0,0,0,388.959259,0,0,360.3729858,0,0,0,0,49.39097214,0,0,48.87672806,0,85.163,25.475
24.11.2024 18.30.00,2.053785801,7184.384766,6094.087402,1531.623901,0,0,0,2870.954834,0,0,3223.085938,0,0,0,0,389.3442993,0,0,359.894989,0,0,0,0,49.39159775,0,0,48.87860489,0,85.163,25.475
24.11.2024 18.45.00,2.049436092,7144.791992,6089.061035,1482.672485,0,0,0,2868.178955,0,0,3220.0979,0,0,0,0,389.1229248,0,0,360.8872375,0,0,0,0,49.39223099,0,0,48.88047791,0,85.163,25.475
24.11.2024 19.00.00,2.044336796,7093.125488,6088.92627,1470.565063,0,0,0,2859.597412,0,0,3227.985107,0,0,0,0,388.5088806,0,0,361.0289001,0,0,0,0,49.39527893,0,0,48.91902542,0,88.565,31.374
24.11.2024 19.15.00,2.037460804,7041.459473,6170.887207,1491.055786,0,0,0,2833.958008,0,0,3336.142822,0,0,0,0,386.8627625,0,0,372.4945679,0,0,0,0,49.40028,0,0,49.3855629,0,88.565,31.374
24.11.2024 19.30.00,2.029721022,6988.300293,6141.792969,1482.289063,0,0,0,2808.984375,0,0,3333.868896,0,0,0,0,385.4516602,0,0,372.6604309,0,0,0,0,49.40527725,0,0,49.39118576,0,88.565,31.374
24.11.2024 19.45.00,2.025917053,6920.575684,6118.304688,1461.851563,0,0,0,2796.29541,0,0,3323.972412,0,0,0,0,385.5294495,0,0,373.6622314,0,0,0,0,49.41024017,0,0,49.39681244,0,88.565,31.374
24.11.2024 20.00.00,2.02559042,6849.163086,6054.473145,1442.205688,0,0,0,2728.842773,0,19.15328789,3312.730713,0,0,0,0,378.234436,0,4.686666489,372.9436035,0,0,0,0,48.57854462,0,0.928555548,49.40243912,0,92.8,37.654
24.11.2024 20.15.00,1.999915123,6774.00293,6613.766113,1578.281372,0,0,0,0,0,3493.254883,3124.829834,0,0,0,0,0,0,370.5614929,378.8600159,0,0,0,0,0,0,49.39611816,49.41049576,0,92.8,37.654
24.11.2024 20.30.00,1.995193362,6695.257324,6507.772461,1548.19751,0,0,0,0,0,3478.226563,3030.407959,0,0,0,0,0,0,374.2646179,384.1869507,0,0,0,0,0,0,49.40222168,49.41997147,0,92.8,37.654
24.11.2024 20.45.00,1.984190583,6616.694336,6518.907227,1551.163818,0,0,0,0,0,3453.966309,3066.032959,0,0,0,0,0,0,376.8955688,390.8888855,0,0,0,0,0,0,49.40722275,49.42025375,0,92.8,37.654
24.11.2024 21.00.00,1.975676775,6549.061035,6412.396484,1535.46582,0,0,0,0,0,3435.65332,2979.128174,0,0,0,0,0,0,378.2416687,388.9500122,0,0,0,0,0,0,49.41222382,49.41748428,0,91.978,31.375
24.11.2024 21.15.00,1.97234416,6487.842285,6355.860352,1527.746338,0,0,0,0,0,3422.302734,2934.618164,0,0,0,0,0,0,379.2122192,387.8744507,0,0,0,0,0,0,49.40776062,49.41471481,0,91.978,31.375
24.11.2024 21.30.00,1.951031685,6365.75,7222.707031,1683.584473,0,0,0,0,881.0715332,3429.298096,2912.727051,0,0,0,0,0,102.5572205,383.7338867,392.0561218,0,0,0,0,0,29.55062675,49.55088806,49.55854416,0,91.978,31.375
24.11.2024 21.45.00,1.903452039,6018.279297,7554.474609,1541.147949,0,0,0,0,1452.145874,3327.280029,2777.795166,0,0,0,0,0,167.2911072,377.2255554,382.1099243,0,0,0,0,0,48.00392914,49.24234772,49.24720383,0,91.978,31.375
24.11.2024 22.00.00,1.873537779,5787.898438,7086.952148,1541.357178,0,0,0,0,1425.644287,3118.836914,2543.784424,0,0,0,0,0,168.182785,359.6461182,355.9873047,0,0,0,0,0,48.0187912,48.4294014,48.42359924,0,79.36,35.504
24.11.2024 22.15.00,1.852648973,5630.580078,6986.415039,1589.2854,0,0,0,0,1407.763672,3080.116943,2497.914551,0,0,0,0,0,167.8683319,361.0788879,352.8311157,0,0,0,0,0,48.01850128,48.38850403,48.38253784,0,79.36,35.504
24.11.2024 22.30.00,1.840687513,5522.52832,6867.151367,1608.736084,0,0,0,0,1403.637329,3039.912109,2423.978516,0,0,0,0,0,168.5511169,362.6947632,351.6072083,0,0,0,0,0,48.01725006,48.38921738,48.37902451,0,79.36,35.504
24.11.2024 22.45.00,1.834907293,5436.960938,7042.767578,1675.124512,0,0,0,0,1381.223145,3077.013916,1577.442627,1025.129272,0,0,0,0,168.3000031,374.9663391,227.7822266,111.5183334,0,0,0,0,48.01599884,48.79076004,31.44699478,16.76298904,79.36,35.504
24.11.2024 23.00.00,1.808704138,5324.845703,7487.297363,1759.709106,0,0,0,0,1338.936035,3143.986084,0,3005.716064,0,0,0,0,167.8822174,394.0983276,0,328.7141724,0,0,0,0,48.01444244,49.42250061,0.005916667,48.5472374,58.284,24.755
24.11.2024 23.15.00,1.781326532,5149.635254,7329.083984,1657.060547,0,0,0,0,1327.22168,3054.306641,0,2947.556152,0,0,0,0,167.6546326,395.9299927,0,334.348053,0,0,0,0,48.01200104,49.42250061,0.004041667,48.55907822,58.284,24.755
24.11.2024 23.30.00,1.768387318,5093.984375,7006.698242,1696.023682,0,0,0,0,1296.523071,2926.987305,0,2783.80835,0,0,0,0,166.289093,385.8427734,0,326.0666809,0,0,0,0,48.0094986,49.12892532,0.002166667,48.14382172,58.284,24.755
24.11.2024 23.45.00,1.765102863,5050.803711,6827.185547,1663.615723,0,0,0,0,1308.170166,2853.310059,0,2667.692383,0,0,0,0,166.6460876,380.0316772,0,319.6988831,0,0,0,0,48.00699997,48.91808701,0.000402894,47.85681915,58.284,24.755
25.11.2024 0.00.00,1.762637138,5007.623047,6741.169922,1642.111816,0,0,0,0,1301.121704,2820.913574,0,2620.19043,0,0,0,0,166.180191,379.2472229,0,317.6411133,0,0,0,0,48.00450134,48.90485382,0,47.85619354,37.096,16.314
25.11.2024 0.15.00,1.75787437,4956.991211,6720.147461,1629.405029,0,0,0,0,1298.402466,2791.098877,0,2629.94043,0,0,0,0,165.8130493,378.4770813,0,319.8150024,0,0,0,0,48.0019989,48.8952179,0,47.85556793,37.096,16.314
25.11.2024 0.30.00,1.746464252,4878.063965,6670.499023,1588.69751,0,0,0,0,1289.235596,2762.185547,0,2620.29248,0,0,0,0,165.2819519,376.4045715,0,320.1691589,0,0,0,0,47.99950027,48.89421463,0,47.85440063,37.096,16.314
25.11.2024 0.45.00,1.73410511,4796.351074,6566.083984,1559.808105,0,0,0,0,1288.432983,2712.344238,0,2565.14502,0,0,0,0,165.0977783,374.2433472,0,319.0947266,0,0,0,0,47.99699783,48.89359283,0,47.85091782,37.096,16.314
25.11.2024 1.00.00,1.716691852,4677.022949,6514.128906,1509.204102,0,0,0,0,1283.686646,2692.603027,0,2537.277832,0,0,0,0,164.9664764,373.8811035,0,319.4488831,0,0,0,0,47.99465179,48.89296722,0,47.84716797,25.659,10.881
25.11.2024 1.15.00,1.692189097,4519.573242,6456.848633,1456.762451,0,0,0,0,1280.868896,2671.871582,0,2504.408691,0,0,0,0,165.259079,372.6038818,0,318.8833313,0,0,0,0,47.99274826,48.89305496,0,47.84341812,25.659,10.881
25.11.2024 1.30.00,1.662797928,4341.064941,6392.689941,1419.664185,0,0,0,0,1283.564941,2644.663086,0,2465.385986,0,0,0,0,165.7319489,370.9827881,0,316.9044495,0,0,0,0,47.99087524,48.8948555,0,47.84075165,25.659,10.881
25.11.2024 1.45.00,1.629790545,4136.009277,6347.379883,1381.789307,0,0,0,0,1268.786011,2641.588379,0,2438.278564,0,0,0,0,165.2402802,371.0144348,0,316.9049988,0,0,0,0,47.98899841,48.89673233,0,47.84272003,25.659,10.881
25.11.2024 2.00.00,1.592774034,3911.131592,6220.071289,1330.140137,0,0,0,0,1233.844971,2620.325928,0,2366.253906,0,0,0,0,163.3627777,370.831665,0,312.8916626,0,0,0,0,47.98809052,48.89860535,0,47.84522247,24.137,10.477
25.11.2024 2.15.00,1.55330193,3679.147461,6104.428223,1294.122925,0,0,0,0,1211.315674,2608.874512,0,2285.600342,0,0,0,0,162.3272247,370.2349854,0,309.867218,0,0,0,0,47.98997498,48.89799881,0,47.8477211,24.137,10.477
25.11.2024 2.30.00,1.505920887,3416.549072,5963.663574,1228.317505,0,0,0,0,1192.154297,2517.45166,0,2253.898926,0,0,0,0,160.335556,358.6722107,0,307.262207,0,0,0,0,47.92417145,48.60677338,0,47.84803009,24.137,10.477
25.11.2024 2.45.00,1.484295011,3226.883057,5007.467285,1062.200806,0,0,0,0,396.2085266,2376.695068,0,2234.736328,0,0,0,0,53.23999786,336.9625854,0,307.0569458,0,0,0,0,16.17911148,47.88092804,0,47.838974,24.137,10.477
25.11.2024 3.00.00,1.503054976,3225.707275,4687.653809,1170.737671,0,0,0,0,0,2420.963623,0,2267.002197,0,0,0,0,0,347.0229492,0,312.8608398,0,0,0,0,0.005333333,48.23231506,0,48.02313614,18.599,10.361
25.11.2024 3.15.00,1.495998263,3232.74585,4839.740234,1216.973633,0,0,0,0,0,2510.229736,0,2329.715332,0,0,0,0,0,364.3329468,0,321.8405457,0,0,0,0,0.003458333,48.86774063,0,48.36281204,18.599,10.361
25.11.2024 3.30.00,1.484140396,3239.784668,4759.375977,1196.882813,0,0,0,0,0,2473.802002,0,2287.072021,0,0,0,0,0,359.9736938,0,320.7924194,0,0,0,0,0.001583333,48.73937988,0,48.35718918,18.599,10.361
25.11.2024 3.45.00,1.475114703,3226.167725,4604.90332,1137.608887,0,0,0,0,0,2331.390625,0,2274.955566,0,0,0,0,0,333.5625,0,321.0620422,0,0,0,0,0.000111227,47.87227631,0,48.3515625,18.599,10.361
25.11.2024 4.00.00,1.466966152,3163.001465,4593.451172,1085.196533,0,0,0,0,0,2336.693848,0,2258.49585,0,0,0,0,0,334.159729,0,319.4572144,0,0,0,0,0,47.86790085,0,48.34620667,18.068,10.542
25.11.2024 4.15.00,1.455590963,3097.67334,4571.516602,1077.551025,0,0,0,0,0,2327.302979,0,2243.826416,0,0,0,0,0,332.6694336,0,317.1813965,0,0,0,0,0,47.86352539,0,48.34430695,18.068,10.542
25.11.2024 4.30.00,1.438787818,3028.510742,4561.806641,1071.289063,0,0,0,0,0,2319.393311,0,2242.499268,0,0,0,0,0,332.2371826,0,316.3008423,0,0,0,0,0,47.85881042,0,48.34347153,18.068,10.542
25.11.2024 4.45.00,1.412365317,2917.581787,4463.632324,1004.979126,0,0,0,0,0,2284.993896,0,2180.476318,0,0,0,0,0,327.0917053,0,306.8561096,0,0,0,0,0,47.68402481,0,48.00988007,18.068,10.542
25.11.2024 5.00.00,1.388088703,2789.14502,4287.826172,943.5197754,0,0,0,0,0,2221.018311,0,2068.660156,0,0,0,0,0,315.6744385,0,290.7516785,0,0,0,0,0,47.3585968,0,47.32671356,17.615,10.728
25.11.2024 5.15.00,1.354674459,2629.476074,4036.024414,849.3371582,0,0,0,0,0,2038.487183,0,1999.184082,0,0,0,0,0,288.8699951,0,278.6272278,0,0,0,0,0,46.49847031,0,46.90109634,17.615,10.728
25.11.2024 5.30.00,1.314537048,2441.57251,3986.439453,808.7062988,0,0,0,0,0,2001.717529,0,1985.223267,0,0,0,0,0,283.0775452,0,276.555542,0,0,0,0,0,46.34434509,0,46.83289337,17.615,10.728
25.11.2024 5.45.00,1.268452048,2403.80835,3768.128662,904.2680054,0,0,0,0,0,1932.626831,0,1837.431396,0,0,0,0,0,275.3880005,0,261.2533264,0,0,0,0,0,46.06304169,0,46.28038025,17.615,10.728
25.11.2024 6.00.00,1.272498488,2487.384766,2988.646484,830.7380371,0,0,0,0,0,813.6015015,0,2179.859375,0,0,0,0,0,115.3383331,0,309.0644531,0,0,0,0,0,19.60975838,0,47.81720734,24.688,20.392
25.11.2024 6.15.00,1.339168787,2587.070801,2531.382568,732.5316772,0,0,0,0,0,0,0,2534.938965,0,0,0,0,0,0,0,353.1447144,0,0,0,0,0,0.003666667,0,49.37162399,24.688,20.392
25.11.2024 6.30.00,1.39276731,2818.850098,2479.561035,851.6695557,0,0,0,0,0,0,0,2480.408691,0,0,0,0,0,0,0,350.8216553,0,0,0,0,0,0.002416667,0,49.36599731,24.688,20.392
25.11.2024 6.45.00,1.441472888,3067.848633,2477.320801,868.3287354,0,0,0,0,0,0,0,2477.368408,0,0,0,0,0,0,0,348.9985962,0,0,0,0,0,0.001166667,0,49.36037445,24.688,20.392
25.11.2024 7.00.00,1.484585762,3301.705322,2484.462646,854.9723511,0,0,0,0,0,0,0,2483.362549,0,0,0,0,0,0,0,348.6516724,0,0,0,0,0,0.000117361,0,49.35686493,42.283,37.642
25.11.2024 7.15.00,1.519626975,3502.398926,2660.077148,865.7128906,0,0,0,1130.950806,0,0,0,1538.677734,0,0,0,134.3844452,0,0,0,214.9822235,0,0,0,18.10704613,0,0,0,30.44013405,42.283,37.642
25.11.2024 7.30.00,1.539756536,3619.808838,3112.865723,895.6263428,0,0,0,3110.782959,0,0,0,0,0,0,0,372.6722107,0,0,0,0,0,0,0,48.89422226,0,0,0,0,42.283,37.642
25.11.2024 7.45.00,1.563027263,3738.48999,3103.237061,894.4904175,0,0,0,3103.433594,0,0,0,0,0,0,0,376.7950134,0,0,0,0,0,0,0,48.89922333,0,0,0,0,42.283,37.642
25.11.2024 8.00.00,1.591108441,3884.833496,3100.874268,921.5620728,0,0,0,3100.201416,0,0,0,0,0,0,0,377.1385193,0,0,0,0,0,0,0,48.90422058,0,0,0,0,61.993,37.642
25.11.2024 8.15.00,1.549586415,3686.996338,5007.296387,1053.986938,0,0,0,2652.270264,0,0,0,2371.730713,0,0,0,325.3792419,0,0,0,275.4746399,0,0,0,42.11613464,0,0,0,40.17059326,61.993,37.642
25.11.2024 8.30.00,1.562066436,3756.93457,2921.564941,800.3294678,0,0,0,0,0,0,0,2923.392334,0,0,0,0,0,0,0,340.6957397,0,0,0,0,0,0,0,48.87168884,61.993,37.642
25.11.2024 8.45.00,1.584966302,3838.807617,4366.350586,1173.460693,0,0,0,129.319931,0,0,1436.331543,2812.014404,0,0,0,16.04000092,0,0,161.7169495,343.7268372,0,0,0,2.106457233,0,0,22.43670845,48.87106323,61.993,37.642
25.11.2024 9.00.00,1.500099063,3382.192871,5851.635254,1006.294067,0,0,0,0,0,0,3128.919434,2723.246826,0,0,0,0,0,0,358.4983215,344.063324,0,0,0,0.014888888,0,0,48.88858795,48.87043762,76.875,35.511
25.11.2024 9.15.00,1.397751689,2845.900879,5821.889648,919.1804199,0,0,0,0,0,0,3088.783447,2733.737793,0,0,0,0,0,0,362.3252869,348.6044312,0,0,0,0.009888888,0,0,48.96047974,48.93391418,76.875,35.511
25.11.2024 9.30.00,1.302305341,2401.988525,5545.570313,942.4802246,0,0,0,0,0,0,2771.053955,2774.789063,0,0,0,0,0,0,384.8733215,361.8994446,0,0,0,0.004888889,0,0,49.41500092,49.37127304,76.875,35.511
25.11.2024 9.45.00,1.241957784,2170.455078,5035.166992,1027.258301,0,0,0,0,0,0,2682.436768,2353.307373,0,0,0,0,0,0,388.769989,342.4505615,0,0,0,0.000570679,0,0,49.41500092,49.37404251,76.875,35.511
25.11.2024 10.00.00,1.289420605,2405.998779,3279.104736,1055.319885,0,0,0,0,0,0,1047.484253,2246.117676,0,0,0,0,0,0,155.6594391,335.5455627,0,0,0,0,0,0,20.04052734,49.36308289,94.595,19.34
25.11.2024 10.15.00,1.48431468,3290.765381,2725.483887,1566.137573,0,0,0,0,0,1497.264526,0,1179.833984,0,0,0,0,0,163.3866577,0,174.7116699,0,0,0,0,0,22.49129486,0,25.64453316,94.595,19.34
25.11.2024 10.30.00,1.506047368,3422.530273,6246.213867,1693.318359,0,0,0,0,0,3318.730957,0,2870.834229,0,0,0,0,0,359.4150085,0,343.737793,0,0,0,0,0,48.88162994,0,48.71931076,94.595,19.34
25.11.2024 10.45.00,1.500282168,3395.242188,5929.624512,1455.118042,0,0,0,6.600169659,0,3106.169678,0,2802.058838,0,0,0,1.077777743,0,341.902771,0,346.0138855,0,0,0,1.265888929,0,47.99067307,0,48.85907745,94.595,19.34
25.11.2024 11.00.00,1.537239313,3587.070068,5843.051758,1652.59082,0,0,0,0,0,3057.519043,0,2787.779785,0,0,0,0,0,341.1622314,0,346.8405457,0,0,0,0,0,47.88078308,0,48.85845184,93.463,12.613
25.11.2024 11.15.00,1.590380907,3897.572998,5801.881348,1760.973267,0,0,0,0,0,3032.939209,0,2768.814697,0,0,0,0,0,343.3172302,0,347.7749939,0,0,0,0,0,47.87771988,0,48.85782623,93.463,12.613
25.11.2024 11.30.00,1.648975492,4248.94043,5900.779785,1826.562378,0,0,0,0,0,3147.396729,0,2753.20166,0,0,0,0,0,360.8041077,0,347.7333374,0,0,0,0,0,48.49152756,0,48.85958862,93.463,12.613
25.11.2024 11.45.00,1.68991518,4532.160645,6508.765137,1910.411499,573.4997559,0,0,0,0,3214.598389,0,2714.809814,70.68608093,0,0,0,0,373.2136536,0,346.4744568,19.85675812,0,0,0,0,48.89704132,0,48.86396408,93.463,12.613
25.11.2024 12.00.00,1.690966725,4607.744141,7297.307617,1899.9104,1465.933716,0,0,0,0,3181.538574,0,2650.405762,173.209198,0,0,0,0,374.0472107,0,344.5377808,48.69914627,0,0,0,0,48.89891815,0,48.86833954,93.004,8.746
25.11.2024 12.15.00,1.698123217,4670.774414,7293.467773,1886.397217,1474.928711,0,0,0,0,3164.130859,0,2656.146729,174.0063934,0,0,0,0,374.8825073,0,345.7938843,48.70101929,0,0,0,0,48.90079117,0,48.872715,93.004,8.746
25.11.2024 12.30.00,1.718556762,4738.240723,7209.023926,1869.72229,1479.410278,0,0,0,0,3128.496094,0,2601.587402,173.6286926,0,0,0,0,375.1463928,0,342.7288818,48.70289612,0,0,0,0,48.90213013,0,48.87152863,93.004,8.746
25.11.2024 12.45.00,1.750613093,4924.754883,7103.699707,1962.439087,1469.603027,0,0,0,0,3072.234375,0,2581.602783,173.221756,0,0,0,0,375.7000122,0,342.5272217,48.70507813,0,0,0,0,48.90116119,0,48.86427307,93.004,8.746
25.11.2024 13.00.00,1.787127018,5141.553223,7394.257324,2065.362671,1527.448486,0,0,0,0,3135.525146,0,2676.79541,178.4995575,0,0,0,0,386.3033447,0,353.5372314,49.01498032,0,0,0,0,49.18487167,0,49.158741,84.998,8.038
25.11.2024 13.15.00,1.818508148,5378.226074,7446.96582,2098.414307,1560.747437,0,0,0,0,3157.184814,0,2717.137207,181.7875214,0,0,0,0,392.5309143,0,359.8266602,49.26041794,0,0,0,0,49.41837311,0,49.39630508,84.998,8.038
25.11.2024 13.30.00,1.854987144,5645.823242,7411.235352,2120.406006,1565.942627,0,0,0,0,3135.824463,0,2711.237305,181.6773682,0,0,0,0,392.927948,0,361.8022156,49.26791763,0,0,0,0,49.41920853,0,49.3975563,84.998,8.038
25.11.2024 13.45.00,1.889848709,5867.38916,7805.049316,2172.828247,707.3068237,0,0,0,0,2943.092529,1451.336914,2697.75708,81.89620972,0,0,0,0,368.4372253,188.6558838,363.1027832,22.17300987,0,0,0,0,48.58742905,25.90963173,49.39880753,84.998,8.038
25.11.2024 14.00.00,1.899245501,5967.351563,8406.786133,2201.658936,0,0,0,0,0,2807.971436,2871.474854,2727.764648,0,0,0,0,0,349.0727844,364.5079956,366.4866638,0,0,0,0,0,47.88894653,48.89063263,49.39996338,81.919,3.943
25.11.2024 14.15.00,1.912570834,6074.318848,8281.857422,2177.431641,0,0,0,0,0,2787.469238,2812.603271,2684.336914,0,0,0,0,0,348.313324,366.7270508,365.055542,0,0,0,0,0,47.87872696,48.88867569,49.40065384,81.919,3.943
25.11.2024 14.30.00,1.932441354,6205.983887,8404.081055,2232.685303,0,0,0,0,0,2872.260986,2846.121582,2683.860596,0,0,0,0,0,361.0846252,382.4671326,365.2355652,0,0,0,0,0,48.33901596,49.36405563,49.40127945,81.919,3.943
25.11.2024 14.45.00,1.959289312,6423.997559,8401.515625,2318.392578,0,0,0,0,0,2882.338379,2815.542969,2686.301758,0,0,0,0,0,363.1026001,387.1636047,365.9405518,0,0,0,0,0,48.39084244,49.41972733,49.40190506,81.919,3.943
25.11.2024 15.00.00,2.006349564,6834.089355,7862.733887,2375.775269,0,0,0,0,614.4534912,2955.479004,1588.165649,2670.458252,0,0,0,0,71.20648193,374.9710999,218.696106,363.3091736,0.02761111,0,0,0,18.8230648,48.80076218,28.27707291,49.40224838,84.104,3.474
25.11.2024 15.15.00,2.095422983,7535.900879,7324.014648,2532.815186,0,0,0,0,1661.019775,2987.766846,0,2623.092773,0,0,0,0,187.6329651,380.1329651,0,358.9002686,0,0,0,0,49.31544876,48.95674896,0,49.40119553,84.104,3.474
25.11.2024 15.30.00,2.177600622,8248.924805,7390.902832,2560.749634,0,0,0,0,1652.073242,3054.526123,0,2635.971924,0,0,0,0,189.391861,393.6048279,0,360.8716736,0,0,0,0,49.32287598,49.41617966,0,49.39994431,84.104,3.474
25.11.2024 15.45.00,2.231699944,8787.461914,8289.347656,2610.874023,0,0,0,0,210.3490601,3049.776855,2371.994385,2637.395264,0,0,0,0,24.3131485,393.9494324,308.8088989,362.7216797,0,0,0,0,6.302902699,49.42242813,41.18426514,49.39869308,84.104,3.474
25.11.2024 16.00.00,2.259859085,9004.351563,8567.230469,2358.697266,0,0,0,0,0,3038.9729,2897.909668,2633.317871,0,0,0,0,0,393.7916565,377.1950073,363.730011,0,0,0,0,0,49.42868042,49.43718719,49.39818573,80.593,4.153
25.11.2024 16.15.00,2.280068874,9197.485352,8618.263672,2347.699707,0,0,0,0,0,3040.058105,2922.744873,2656.031738,0,0,0,0,0,394.7838745,380.680542,365.6383362,0,0,0,0,0,49.43490982,49.43906403,49.40141678,80.593,4.153
25.11.2024 16.30.00,2.304536819,9428.895508,8599.112305,2381.188232,0,0,0,0,0,3032.574951,2923.629883,2643.605957,0,0,0,0,0,394.2088928,382.3522339,364.1900024,0,0,0,0,0,49.43786621,49.44093704,49.40516663,80.593,4.153
25.11.2024 16.45.00,2.330545425,9667.544922,8586.725586,2385.330811,0,0,0,0,0,3010.581787,2920.7229,2654.303223,0,0,0,0,0,393.4111023,384.1188965,363.9905701,0,0,0,0,0,49.43849182,49.44197845,49.40891647,80.593,4.153
25.11.2024 17.00.00,2.357506752,9940.331055,8593.743164,2421.221924,0,0,0,0,0,3010.178223,2916.007568,2646.157227,0,0,0,0,0,394.2966614,385.5388794,364.555542,0,0,0,0,0,49.43911743,49.44031525,49.40677643,75.816,7.322
25.11.2024 17.15.00,2.387648821,10239.14258,8564.962891,2440.052246,0,0,0,0,0,3014.967285,2879.50293,2648.473877,0,0,0,0,0,393.3727722,383.0892639,363.7227783,0,0,0,0,0,49.4397316,49.43843842,49.39342117,75.816,7.322
25.11.2024 17.30.00,2.421165705,10561.4668,8540.545898,2457.460693,0,0,0,0,0,2987.736816,2879.118164,2650.067383,0,0,0,0,0,391.7111206,383.4907532,362.9133301,0,0,0,0,0,49.43889618,49.4365654,49.39529419,75.816,7.322
25.11.2024 17.45.00,2.457479715,10928.00879,8536.022461,2500.547607,0,0,0,0,0,2984.876221,2872.966553,2654.44165,0,0,0,0,0,391.8522339,383.6768494,361.6966553,0,0,0,0,0,49.43701935,49.43243027,49.39716721,75.816,7.322
25.11.2024 18.00.00,2.49879384,11357.36035,8488.207031,2551.40332,0,0,0,0,0,2989.0354,2827.147461,2651.39209,0,0,0,0,0,392.9083252,382.9698181,362.5302734,0,0,0,0,0,49.43514633,49.42096329,49.39904404,92.857,3.609
25.11.2024 18.15.00,2.542031765,11894.00293,8725.092773,2717.915771,916.821167,0,0,0,955.513855,3007.864746,1185.093018,2643.150391,103.9492722,0,0,0,107.6740799,393.2583313,159.9855499,361.3772278,28.1423378,0,0,0,28.27448654,49.4332695,20.58851624,49.38403702,92.857,3.609
25.11.2024 18.30.00,2.584619761,12285.54688,8719.587891,2571.440918,1645.66687,0,0,0,1695.458984,3004.492676,0,2354.737549,183.6814728,0,0,0,189.2275848,393.9205627,0,344.3226929,49.28972244,0,0,0,49.31445694,49.43127823,0,49.37807465,92.857,3.609
25.11.2024 18.45.00,2.627288103,12754.87891,8717.325195,2648.66333,1649.809448,0,0,0,1697.010986,3005.122314,0,2361.263184,183.6432037,0,0,0,189.9446259,394.2572327,0,350.349823,49.28472137,0,0,0,49.31633377,49.42920685,0,49.37628937,92.857,3.609
25.11.2024 19.00.00,2.654227257,13060.82129,9172.798828,2599.14209,1650.1073,0,0,0,1702.437134,2922.666504,2374.134277,538.8892822,184.0540924,0,0,0,190.9423523,380.1616516,247.3538818,80.20444489,49.27972412,0,0,0,49.31820679,48.95493698,36.1859436,11.24657154,95.48,5.099
25.11.2024 19.15.00,2.684363365,13395.71777,9335.791992,2668.844482,1651.707153,0,0,0,1686.235718,2875.952881,3125.717285,0,183.8947906,0,0,0,191.9263458,372.6059875,325.5905457,0,49.27568817,0,0,0,49.31943512,48.70205307,47.65229034,0,95.48,5.099
25.11.2024 19.30.00,2.710348129,13698.5957,9347.229492,2639.685303,1654.599854,0,0,0,1672.089111,2888.2229,3133.342041,0,184.4162598,0,0,0,191.8849945,373.3012085,326.4372253,0,49.27632141,0,0,0,49.31739044,48.70393753,47.65668869,0,95.48,5.099
25.11.2024 19.45.00,2.739463329,14021.55078,9165.117188,2614.234375,1655.267578,0,0,0,1489.616089,2893.502686,3126.321045,0,184.7971954,0,0,0,189.327774,373.3222351,326.8994446,0,49.27756882,0,0,0,49.314888,48.70582581,47.66109085,0,95.48,5.099
